datetime,GHI_W_m2,DNI_W_m2,DHI_W_m2,Temp_C,WindSpeed_m_s,RelHumidity_pct
2016-01-03 02:00:00,0.0,0.0,0.0,4.06,1.26,87.24
2016-01-03 03:00:00,0.0,0.0,0.0,4.44,1.26,91.1
2016-01-03 04:00:00,0.0,0.0,0.0,4.66,1.42,97.22
2016-01-03 05:00:00,0.0,0.0,0.0,4.81,1.71,100.0
2016-01-03 06:00:00,0.0,0.0,0.0,4.68,1.7,100.0
2016-01-03 07:00:00,10.32,5.62,13.04,4.65,1.52,100.0
2016-01-03 08:00:00,98.28,36.1,84.33,7.38,1.88,97.79
2016-01-03 09:00:00,211.9,52.59,182.09,9.46,1.97,90.8
2016-01-03 10:00:00,307.15,105.97,248.07,11.09,1.56,85.12
2016-01-03 11:00:00,345.8,50.48,286.44,12.19,1.52,80.51
2016-01-03 12:00:00,383.15,145.08,295.22,12.92,1.95,76.22
2016-01-03 13:00:00,364.52,214.87,272.59,13.67,2.51,71.4
2016-01-03 14:00:00,253.45,80.08,206.56,14.3,2.26,67.08
2016-01-03 15:00:00,134.55,50.17,111.72,13.47,1.0,76.27
2016-01-03 16:00:00,28.27,11.58,28.93,11.54,0.51,78.66
2016-01-03 17:00:00,0.0,0.0,0.0,10.08,0.62,81.38
2016-01-03 18:00:00,0.0,0.0,0.0,8.53,0.69,87.95
2016-01-03 19:00:00,0.0,0.0,0.0,6.94,0.81,93.47
2016-01-03 20:00:00,0.0,0.0,0.0,6.07,0.83,95.57
2016-01-03 21:00:00,0.0,0.0,0.0,5.48,0.8,97.1
2016-01-03 22:00:00,0.0,0.0,0.0,5.26,0.75,97.7
2016-01-03 23:00:00,0.0,0.0,0.0,5.34,0.7,97.83
2016-01-04 00:00:00,0.0,0.0,0.0,5.39,0.77,98.84
2016-01-04 01:00:00,0.0,0.0,0.0,5.56,0.89,99.36
2016-01-04 02:00:00,0.0,0.0,0.0,5.9,1.18,98.69
2016-01-04 03:00:00,0.0,0.0,0.0,6.65,1.93,96.7
2016-01-04 04:00:00,0.0,0.0,0.0,7.49,2.59,95.34
2016-01-04 05:00:00,0.0,0.0,0.0,8.16,2.8,94.99
2016-01-04 06:00:00,0.0,0.0,0.0,8.78,2.88,94.83
2016-01-04 07:00:00,6.07,3.26,6.48,9.01,2.47,96.38
2016-01-04 08:00:00,57.12,49.76,49.49,10.18,2.69,94.64
2016-01-04 09:00:00,133.25,89.85,101.22,11.51,3.12,92.17
2016-01-04 10:00:00,192.52,183.5,130.24,12.99,3.45,86.86
2016-01-04 11:00:00,247.48,170.68,169.89,14.28,3.91,75.32
2016-01-04 12:00:00,286.73,124.16,213.84,14.84,4.08,66.47
2016-01-04 13:00:00,240.68,90.79,182.84,14.93,3.99,63.94
2016-01-04 14:00:00,175.7,71.46,141.87,14.46,3.74,66.2
2016-01-04 15:00:00,96.7,46.02,78.42,13.01,2.58,76.32
2016-01-04 16:00:00,20.52,11.38,20.73,11.49,1.58,87.82
2016-01-04 17:00:00,0.0,0.0,0.0,10.84,1.84,90.24
2016-01-04 18:00:00,0.0,0.0,0.0,10.78,2.39,89.87
2016-01-04 19:00:00,0.0,0.0,0.0,10.76,2.87,89.5
2016-01-04 20:00:00,0.0,0.0,0.0,10.69,3.14,89.41
2016-01-04 21:00:00,0.0,0.0,0.0,10.63,3.43,89.12
2016-01-04 22:00:00,0.0,0.0,0.0,10.29,3.48,90.64
2016-01-04 23:00:00,0.0,0.0,0.0,10.13,3.82,92.33
2016-01-05 00:00:00,0.0,0.0,0.0,10.36,4.45,92.2
2016-01-05 01:00:00,0.0,0.0,0.0,10.38,4.7,92.35
2016-01-05 02:00:00,0.0,0.0,0.0,10.48,4.65,92.92
2016-01-05 03:00:00,0.0,0.0,0.0,10.59,4.33,93.17
2016-01-05 04:00:00,0.0,0.0,0.0,10.31,4.16,93.81
2016-01-05 05:00:00,0.0,0.0,0.0,9.79,3.63,94.18
2016-01-05 06:00:00,0.0,0.0,0.0,9.61,2.52,95.26
2016-01-05 07:00:00,4.43,0.0,4.74,8.73,1.42,100.0
2016-01-05 08:00:00,45.67,0.0,41.0,10.15,1.84,96.37
2016-01-05 09:00:00,101.03,14.11,87.13,11.05,2.69,91.32
2016-01-05 10:00:00,157.38,21.48,130.91,11.57,3.13,83.52
2016-01-05 11:00:00,180.82,0.0,155.22,11.85,3.49,75.38
2016-01-05 12:00:00,131.45,3.08,108.67,11.28,3.69,75.82
2016-01-05 13:00:00,71.8,5.79,60.3,10.32,3.59,80.85
2016-01-05 14:00:00,75.53,89.56,51.04,9.88,3.13,84.2
2016-01-05 15:00:00,40.55,18.46,34.31,9.7,2.59,86.31
2016-01-05 16:00:00,21.2,64.36,18.42,8.65,1.73,91.59
2016-01-05 17:00:00,0.0,0.0,0.0,7.48,1.37,95.0
2016-01-05 18:00:00,0.0,0.0,0.0,7.36,1.32,94.44
2016-01-05 19:00:00,0.0,0.0,0.0,6.74,1.26,96.21
2016-01-05 20:00:00,0.0,0.0,0.0,6.14,1.31,98.16
2016-01-05 21:00:00,0.0,0.0,0.0,5.76,1.32,99.42
2016-01-05 22:00:00,0.0,0.0,0.0,5.52,1.43,100.0
2016-01-05 23:00:00,0.0,0.0,0.0,5.65,1.74,99.96
2016-01-06 00:00:00,0.0,0.0,0.0,6.41,2.17,98.0
2016-01-06 01:00:00,0.0,0.0,0.0,7.02,3.19,96.35
2016-01-06 02:00:00,0.0,0.0,0.0,7.36,3.97,96.16
2016-01-06 03:00:00,0.0,0.0,0.0,7.78,4.77,94.1
2016-01-06 04:00:00,0.0,0.0,0.0,7.29,4.82,94.36
2016-01-06 05:00:00,0.0,0.0,0.0,7.79,4.48,95.01
2016-01-06 06:00:00,0.0,0.0,0.0,9.23,3.77,95.97
2016-01-06 07:00:00,5.78,5.63,7.25,10.22,3.42,95.33
2016-01-06 08:00:00,56.4,43.14,47.43,10.21,3.25,92.95
2016-01-06 09:00:00,134.52,55.37,104.03,10.06,2.86,91.27
2016-01-06 10:00:00,198.12,79.84,156.29,10.39,3.08,90.27
2016-01-06 11:00:00,252.5,92.23,197.95,10.37,3.32,90.31
2016-01-06 12:00:00,245.1,12.65,201.5,10.24,3.72,90.66
2016-01-06 13:00:00,280.73,374.13,116.59,10.14,3.48,88.51
2016-01-06 14:00:00,219.44,255.81,132.23,10.0,2.99,84.79
2016-01-06 15:00:00,158.93,396.27,72.05,9.41,2.44,85.6
2016-01-06 16:00:00,34.33,107.0,29.23,8.07,1.56,91.89
2016-01-06 17:00:00,0.0,0.0,0.0,7.01,1.36,95.11
2016-01-06 18:00:00,0.0,0.0,0.0,6.85,1.47,96.07
2016-01-06 19:00:00,0.0,0.0,0.0,6.78,1.66,95.93
2016-01-06 20:00:00,0.0,0.0,0.0,6.42,1.55,96.73
2016-01-06 21:00:00,0.0,0.0,0.0,6.01,1.46,97.32
2016-01-06 22:00:00,0.0,0.0,0.0,5.59,1.31,97.94
2016-01-06 23:00:00,0.0,0.0,0.0,5.19,1.13,98.91
2016-01-07 00:00:00,0.0,0.0,0.0,4.81,1.02,99.56
2016-01-07 01:00:00,0.0,0.0,0.0,4.89,0.96,99.05
2016-01-07 02:00:00,0.0,0.0,0.0,5.23,0.91,98.55
2016-01-07 03:00:00,0.0,0.0,0.0,5.35,0.87,98.12
2016-01-07 04:00:00,0.0,0.0,0.0,5.27,0.85,98.16
2016-01-07 05:00:00,0.0,0.0,0.0,5.33,0.86,97.12
2016-01-07 06:00:00,0.0,0.0,0.0,5.59,0.84,95.3
2016-01-07 07:00:00,11.77,86.55,9.42,5.98,0.71,94.19
2016-01-07 08:00:00,103.12,334.12,40.28,7.41,0.48,94.0
2016-01-07 09:00:00,200.3,486.68,65.53,9.06,0.48,85.74
2016-01-07 10:00:00,268.38,513.82,89.22,10.25,0.91,77.05
2016-01-07 11:00:00,303.38,428.15,137.95,10.71,1.29,72.38
2016-01-07 12:00:00,294.65,434.21,125.83,10.94,1.55,70.18
2016-01-07 13:00:00,261.65,426.52,117.32,10.84,1.82,69.43
2016-01-07 14:00:00,221.6,444.8,82.21,10.73,2.03,69.72
2016-01-07 15:00:00,153.93,528.26,54.69,10.1,1.79,73.78
2016-01-07 16:00:00,46.22,279.27,23.04,8.27,0.81,87.69
2016-01-07 17:00:00,0.0,0.0,0.0,6.71,0.93,89.72
2016-01-07 18:00:00,0.0,0.0,0.0,6.46,0.9,91.16
2016-01-07 19:00:00,0.0,0.0,0.0,6.31,0.77,92.12
2016-01-07 20:00:00,0.0,0.0,0.0,6.52,0.59,90.95
2016-01-07 21:00:00,0.0,0.0,0.0,6.29,0.4,92.25
2016-01-07 22:00:00,0.0,0.0,0.0,5.96,0.37,94.25
2016-01-07 23:00:00,0.0,0.0,0.0,5.16,0.75,99.47
2016-01-08 00:00:00,0.0,0.0,0.0,4.66,0.78,100.0
2016-01-08 01:00:00,0.0,0.0,0.0,5.07,0.72,100.0
2016-01-08 02:00:00,0.0,0.0,0.0,5.17,0.61,100.0
2016-01-08 03:00:00,0.0,0.0,0.0,5.15,0.65,100.0
2016-01-08 04:00:00,0.0,0.0,0.0,5.34,0.43,100.0
2016-01-08 05:00:00,0.0,0.0,0.0,5.27,0.27,100.0
2016-01-08 06:00:00,0.0,0.0,0.0,4.6,0.56,100.0
2016-01-08 07:00:00,9.48,40.67,10.58,3.95,0.69,100.0
2016-01-08 08:00:00,105.28,206.98,63.57,5.38,0.88,98.33
2016-01-08 09:00:00,220.1,310.46,133.34,6.32,1.12,94.84
2016-01-08 10:00:00,319.4,435.62,166.36,8.45,0.76,83.72
2016-01-08 11:00:00,360.45,381.95,198.64,10.7,0.52,71.34
2016-01-08 12:00:00,350.75,332.9,216.63,11.99,0.3,64.76
2016-01-08 13:00:00,302.88,236.76,216.72,12.46,0.45,62.74
2016-01-08 14:00:00,219.75,140.22,171.19,12.33,0.7,63.49
2016-01-08 15:00:00,134.12,88.02,108.76,11.49,0.52,73.19
2016-01-08 16:00:00,35.5,42.13,35.31,10.07,0.58,80.33
2016-01-08 17:00:00,0.0,0.0,0.0,8.58,0.85,84.14
2016-01-08 18:00:00,0.0,0.0,0.0,7.48,1.01,90.23
2016-01-08 19:00:00,0.0,0.0,0.0,6.93,1.09,91.81
2016-01-08 20:00:00,0.0,0.0,0.0,6.59,1.16,92.89
2016-01-08 21:00:00,0.0,0.0,0.0,6.45,1.3,93.28
2016-01-08 22:00:00,0.0,0.0,0.0,5.95,1.27,94.53
2016-01-08 23:00:00,0.0,0.0,0.0,5.6,1.22,96.33
2016-01-09 00:00:00,0.0,0.0,0.0,5.45,1.15,98.22
2016-01-09 01:00:00,0.0,0.0,0.0,5.72,1.26,98.45
2016-01-09 02:00:00,0.0,0.0,0.0,6.32,1.42,97.26
2016-01-09 03:00:00,0.0,0.0,0.0,6.82,1.78,96.66
2016-01-09 04:00:00,0.0,0.0,0.0,6.91,2.11,96.81
2016-01-09 05:00:00,0.0,0.0,0.0,7.0,2.36,95.74
2016-01-09 06:00:00,0.0,0.0,0.0,7.18,2.66,94.75
2016-01-09 07:00:00,8.73,10.32,10.94,7.29,2.93,94.7
2016-01-09 08:00:00,67.28,32.36,57.18,7.71,3.38,94.03
2016-01-09 09:00:00,156.27,55.46,126.07,8.26,3.23,92.81
2016-01-09 10:00:00,223.4,49.22,182.07,8.85,2.92,91.27
2016-01-09 11:00:00,263.7,44.76,217.07,9.4,2.56,90.72
2016-01-09 12:00:00,234.38,2.0,204.66,9.71,2.1,91.02
2016-01-09 13:00:00,227.6,1.22,192.69,9.78,1.47,92.64
2016-01-09 14:00:00,172.98,0.94,150.19,9.85,1.3,93.88
2016-01-09 15:00:00,103.12,6.48,88.73,9.78,0.94,95.51
2016-01-09 16:00:00,27.35,0.0,25.42,9.28,0.81,96.25
2016-01-09 17:00:00,0.0,0.0,0.0,8.91,0.76,95.85
2016-01-09 18:00:00,0.0,0.0,0.0,8.63,0.75,95.21
2016-01-09 19:00:00,0.0,0.0,0.0,8.15,0.77,96.07
2016-01-09 20:00:00,0.0,0.0,0.0,7.99,0.74,96.42
2016-01-09 21:00:00,0.0,0.0,0.0,8.13,0.69,95.09
2016-01-09 22:00:00,0.0,0.0,0.0,7.73,0.75,96.46
2016-01-09 23:00:00,0.0,0.0,0.0,7.27,0.84,97.48
2016-01-10 00:00:00,0.0,0.0,0.0,7.11,0.79,97.79
2016-01-10 01:00:00,0.0,0.0,0.0,6.97,0.87,98.92
2016-01-10 02:00:00,0.0,0.0,0.0,7.02,0.7,99.22
2016-01-10 03:00:00,0.0,0.0,0.0,7.33,0.29,98.49
2016-01-10 04:00:00,0.0,0.0,0.0,6.56,0.63,100.0
2016-01-10 05:00:00,0.0,0.0,0.0,5.7,0.93,100.0
2016-01-10 06:00:00,0.0,0.0,0.0,5.15,1.0,100.0
2016-01-10 07:00:00,9.77,44.92,10.94,5.38,0.96,100.0
2016-01-10 08:00:00,93.68,286.0,48.48,7.45,1.78,97.21
2016-01-10 09:00:00,189.18,402.9,83.84,9.04,2.09,91.57
2016-01-10 10:00:00,264.77,502.92,101.7,10.42,2.19,82.49
2016-01-10 11:00:00,230.9,155.6,158.39,11.89,1.94,71.6
2016-01-10 12:00:00,273.27,194.47,183.73,13.17,1.54,61.6
2016-01-10 13:00:00,257.35,287.77,145.76,13.79,1.25,58.02
2016-01-10 14:00:00,199.12,261.68,121.46,13.74,1.13,58.2
2016-01-10 15:00:00,117.18,178.42,69.69,13.02,0.95,64.18
2016-01-10 16:00:00,29.65,83.55,21.9,10.93,0.67,77.81
2016-01-10 17:00:00,0.0,0.0,0.0,9.04,0.98,78.44
2016-01-10 18:00:00,0.0,0.0,0.0,7.73,1.05,84.73
2016-01-10 19:00:00,0.0,0.0,0.0,7.09,1.05,89.33
2016-01-10 20:00:00,0.0,0.0,0.0,6.79,1.07,91.2
2016-01-10 21:00:00,0.0,0.0,0.0,6.64,1.09,92.5
2016-01-10 22:00:00,0.0,0.0,0.0,6.66,1.05,93.7
2016-01-10 23:00:00,0.0,0.0,0.0,6.97,1.0,93.64
2016-01-11 00:00:00,0.0,0.0,0.0,7.42,1.02,93.56
2016-01-11 01:00:00,0.0,0.0,0.0,7.63,1.08,93.3
2016-01-11 02:00:00,0.0,0.0,0.0,7.55,1.1,92.91
2016-01-11 03:00:00,0.0,0.0,0.0,7.4,1.06,92.33
2016-01-11 04:00:00,0.0,0.0,0.0,7.41,1.04,91.49
2016-01-11 05:00:00,0.0,0.0,0.0,7.43,1.04,90.93
2016-01-11 06:00:00,0.0,0.0,0.0,7.41,1.01,90.63
2016-01-11 07:00:00,8.18,0.0,8.58,7.51,1.01,90.34
2016-01-11 08:00:00,84.93,20.49,73.64,8.56,1.08,88.15
2016-01-11 09:00:00,183.75,18.27,161.46,9.88,1.69,80.17
2016-01-11 10:00:00,273.52,29.81,233.95,11.01,1.65,77.15
2016-01-11 11:00:00,331.8,45.95,268.11,13.02,1.5,73.28
2016-01-11 12:00:00,329.25,21.93,284.96,14.43,1.43,72.02
2016-01-11 13:00:00,303.1,187.77,215.02,15.1,1.38,71.34
2016-01-11 14:00:00,246.45,288.88,143.71,15.23,1.36,71.36
2016-01-11 15:00:00,165.88,333.89,86.4,14.71,1.02,76.92
2016-01-11 16:00:00,52.12,194.57,33.79,12.52,0.77,85.13
2016-01-11 17:00:00,0.0,0.0,0.0,10.85,0.99,84.38
2016-01-11 18:00:00,0.0,0.0,0.0,9.95,0.99,86.67
2016-01-11 19:00:00,0.0,0.0,0.0,9.04,0.97,89.13
2016-01-11 20:00:00,0.0,0.0,0.0,8.33,0.99,91.64
2016-01-11 21:00:00,0.0,0.0,0.0,7.72,0.99,93.11
2016-01-11 22:00:00,0.0,0.0,0.0,6.84,1.05,95.47
2016-01-11 23:00:00,0.0,0.0,0.0,5.96,1.17,99.47
2016-01-12 00:00:00,0.0,0.0,0.0,5.52,1.28,100.0
2016-01-12 01:00:00,0.0,0.0,0.0,5.29,1.15,100.0
2016-01-12 02:00:00,0.0,0.0,0.0,6.38,0.85,93.98
2016-01-12 03:00:00,0.0,0.0,0.0,7.18,0.42,89.33
2016-01-12 04:00:00,0.0,0.0,0.0,6.48,0.82,95.0
2016-01-12 05:00:00,0.0,0.0,0.0,5.13,1.46,100.0
2016-01-12 06:00:00,0.0,0.0,0.0,5.27,1.99,100.0
2016-01-12 07:00:00,12.82,79.8,11.87,5.51,1.84,100.0
2016-01-12 08:00:00,120.53,403.96,46.27,7.97,2.11,88.96
2016-01-12 09:00:00,243.02,526.28,75.27,9.81,1.94,82.77
2016-01-12 10:00:00,349.1,576.34,122.45,11.52,1.29,78.66
2016-01-12 11:00:00,383.2,204.57,292.42,13.7,1.56,69.84
2016-01-12 12:00:00,376.12,226.44,278.04,15.02,1.6,65.72
2016-01-12 13:00:00,322.05,71.5,261.79,15.64,1.57,65.31
2016-01-12 14:00:00,236.57,42.22,202.56,15.65,1.43,67.71
2016-01-12 15:00:00,134.02,33.67,110.6,14.8,1.0,79.41
2016-01-12 16:00:00,39.22,31.26,37.17,12.26,1.01,88.1
2016-01-12 17:00:00,0.0,0.0,0.0,11.02,1.07,91.34
2016-01-12 18:00:00,0.0,0.0,0.0,10.63,1.13,93.26
2016-01-12 19:00:00,0.0,0.0,0.0,10.48,1.35,93.3
2016-01-12 20:00:00,0.0,0.0,0.0,10.31,1.67,92.69
2016-01-12 21:00:00,0.0,0.0,0.0,10.17,1.98,92.22
2016-01-12 22:00:00,0.0,0.0,0.0,10.48,2.65,91.39
2016-01-12 23:00:00,0.0,0.0,0.0,10.93,3.53,92.04
2016-01-13 00:00:00,0.0,0.0,0.0,11.49,4.14,92.7
2016-01-13 01:00:00,0.0,0.0,0.0,11.6,4.2,94.19
2016-01-13 02:00:00,0.0,0.0,0.0,11.72,4.02,95.5
2016-01-13 03:00:00,0.0,0.0,0.0,11.99,4.1,96.15
2016-01-13 04:00:00,0.0,0.0,0.0,12.24,3.96,96.14
2016-01-13 05:00:00,0.0,0.0,0.0,11.92,3.64,94.61
2016-01-13 06:00:00,0.0,0.0,0.0,10.62,2.89,93.93
2016-01-13 07:00:00,9.88,52.11,10.72,9.77,2.32,96.62
2016-01-13 08:00:00,108.72,301.01,57.38,11.49,3.07,92.86
2016-01-13 09:00:00,237.1,467.66,90.71,12.73,3.64,85.34
2016-01-13 10:00:00,350.98,622.95,93.1,13.44,4.46,74.65
2016-01-13 11:00:00,415.1,674.6,123.46,13.69,4.82,69.21
2016-01-13 12:00:00,432.62,594.54,169.97,13.57,5.01,67.38
2016-01-13 13:00:00,351.75,491.28,152.78,12.88,4.87,67.58
2016-01-13 14:00:00,236.12,418.09,106.9,12.28,4.55,69.54
2016-01-13 15:00:00,162.43,429.71,66.29,11.65,3.79,73.9
2016-01-13 16:00:00,55.38,229.45,30.74,9.91,1.74,86.34
2016-01-13 17:00:00,0.0,0.0,0.0,7.35,1.11,97.47
2016-01-13 18:00:00,0.0,0.0,0.0,6.73,1.1,100.0
2016-01-13 19:00:00,0.0,0.0,0.0,6.46,1.07,100.0
2016-01-13 20:00:00,0.0,0.0,0.0,6.35,1.03,100.0
2016-01-13 21:00:00,0.0,0.0,0.0,5.76,1.11,100.0
2016-01-13 22:00:00,0.0,0.0,0.0,6.09,1.07,99.56
2016-01-13 23:00:00,0.0,0.0,0.0,5.95,1.09,99.64
2016-01-14 00:00:00,0.0,0.0,0.0,6.22,0.98,98.08
2016-01-14 01:00:00,0.0,0.0,0.0,5.77,1.06,100.0
2016-01-14 02:00:00,0.0,0.0,0.0,5.45,1.08,100.0
2016-01-14 03:00:00,0.0,0.0,0.0,5.42,1.03,100.0
2016-01-14 04:00:00,0.0,0.0,0.0,5.57,0.91,100.0
2016-01-14 05:00:00,0.0,0.0,0.0,6.12,0.63,98.37
2016-01-14 06:00:00,0.0,0.0,0.0,6.26,0.73,96.89
2016-01-14 07:00:00,7.38,2.92,7.71,5.55,1.04,99.28
2016-01-14 08:00:00,76.93,24.19,68.18,7.72,1.21,93.32
2016-01-14 09:00:00,157.9,26.72,134.87,9.41,1.91,86.03
2016-01-14 10:00:00,242.95,31.16,207.11,10.71,2.34,77.5
2016-01-14 11:00:00,294.08,27.48,253.51,11.23,2.39,73.65
2016-01-14 12:00:00,235.0,3.32,203.41,11.24,2.64,74.33
2016-01-14 13:00:00,178.02,4.02,150.02,11.26,2.94,76.16
2016-01-14 14:00:00,131.52,0.34,114.56,11.24,3.02,78.8
2016-01-14 15:00:00,83.68,12.25,72.32,10.67,2.42,85.49
2016-01-14 16:00:00,27.12,0.0,24.5,9.85,1.46,93.29
2016-01-14 17:00:00,0.0,0.0,0.0,9.82,2.12,94.37
2016-01-14 18:00:00,0.0,0.0,0.0,10.06,2.92,94.25
2016-01-14 19:00:00,0.0,0.0,0.0,10.16,3.37,95.12
2016-01-14 20:00:00,0.0,0.0,0.0,10.31,3.54,95.66
2016-01-14 21:00:00,0.0,0.0,0.0,10.56,3.43,96.05
2016-01-14 22:00:00,0.0,0.0,0.0,10.87,3.1,96.63
2016-01-14 23:00:00,0.0,0.0,0.0,10.95,2.22,97.95
2016-01-15 00:00:00,0.0,0.0,0.0,9.38,1.42,100.0
2016-01-15 01:00:00,0.0,0.0,0.0,8.61,1.22,100.0
2016-01-15 02:00:00,0.0,0.0,0.0,7.77,1.06,100.0
2016-01-15 03:00:00,0.0,0.0,0.0,7.42,1.01,100.0
2016-01-15 04:00:00,0.0,0.0,0.0,7.86,0.94,100.0
2016-01-15 05:00:00,0.0,0.0,0.0,7.95,0.76,100.0
2016-01-15 06:00:00,0.0,0.0,0.0,8.52,0.58,98.39
2016-01-15 07:00:00,12.9,94.68,11.33,8.76,0.38,97.59
2016-01-15 08:00:00,133.23,460.21,48.85,9.77,0.24,95.68
2016-01-15 09:00:00,287.1,650.2,79.45,10.77,0.61,89.94
2016-01-15 10:00:00,412.25,764.22,85.69,11.42,1.02,83.36
2016-01-15 11:00:00,499.4,805.75,100.69,12.03,1.33,78.1
2016-01-15 12:00:00,490.35,701.49,153.17,12.57,1.36,72.38
2016-01-15 13:00:00,400.73,406.44,212.97,12.76,1.07,70.71
2016-01-15 14:00:00,321.75,456.46,152.99,12.79,0.71,71.95
2016-01-15 15:00:00,205.68,433.15,91.68,13.37,0.56,68.87
2016-01-15 16:00:00,67.15,244.92,38.08,12.56,0.34,67.2
2016-01-15 17:00:00,0.0,0.0,0.0,11.45,0.51,67.44
2016-01-15 18:00:00,0.0,0.0,0.0,10.56,0.77,73.33
2016-01-15 19:00:00,0.0,0.0,0.0,9.43,1.0,81.52
2016-01-15 20:00:00,0.0,0.0,0.0,9.26,0.99,86.67
2016-01-15 21:00:00,0.0,0.0,0.0,9.45,0.88,88.67
2016-01-15 22:00:00,0.0,0.0,0.0,9.26,0.77,91.51
2016-01-15 23:00:00,0.0,0.0,0.0,9.03,0.77,94.22
2016-01-16 00:00:00,0.0,0.0,0.0,8.94,1.04,95.47
2016-01-16 01:00:00,0.0,0.0,0.0,9.07,1.68,94.48
2016-01-16 02:00:00,0.0,0.0,0.0,9.1,2.3,93.71
2016-01-16 03:00:00,0.0,0.0,0.0,9.01,2.54,93.96
2016-01-16 04:00:00,0.0,0.0,0.0,9.17,2.5,94.04
2016-01-16 05:00:00,0.0,0.0,0.0,9.46,2.56,93.99
2016-01-16 06:00:00,0.0,0.0,0.0,9.6,2.49,94.71
2016-01-16 07:00:00,9.8,31.85,11.53,9.86,2.69,95.14
2016-01-16 08:00:00,73.35,97.7,53.91,10.7,2.91,94.88
2016-01-16 09:00:00,138.35,148.61,96.92,11.92,2.84,94.26
2016-01-16 10:00:00,193.82,177.38,125.43,13.3,2.68,93.39
2016-01-16 11:00:00,217.07,50.74,175.17,14.64,2.57,91.28
2016-01-16 12:00:00,211.0,15.53,180.62,15.49,2.51,89.04
2016-01-16 13:00:00,239.23,119.37,176.03,15.74,2.23,88.11
2016-01-16 14:00:00,193.32,169.61,134.23,15.73,1.91,88.76
