datetime,GHI_W_m2,DNI_W_m2,DHI_W_m2,Temp_C,WindSpeed_m_s,RelHumidity_pct
2018-01-02 02:00:00,0.0,0.0,0.0,9.76,1.04,77.94
2018-01-02 03:00:00,0.0,0.0,0.0,9.21,1.09,80.46
2018-01-02 04:00:00,0.0,0.0,0.0,8.74,1.09,82.47
2018-01-02 05:00:00,0.0,0.0,0.0,8.35,1.08,83.82
2018-01-02 06:00:00,0.0,0.0,0.0,7.81,1.11,85.78
2018-01-02 07:00:00,6.82,3.24,7.28,7.62,1.08,87.07
2018-01-02 08:00:00,80.55,29.42,69.15,9.83,0.97,81.25
2018-01-02 09:00:00,172.05,18.84,150.96,12.04,1.59,68.24
2018-01-02 10:00:00,266.2,27.99,222.66,13.98,1.41,61.99
2018-01-02 11:00:00,276.25,20.96,234.69,16.45,1.35,53.02
2018-01-02 12:00:00,236.82,0.13,203.29,17.57,1.21,49.89
2018-01-02 13:00:00,182.75,15.37,155.93,18.13,1.29,47.22
2018-01-02 14:00:00,108.7,0.0,93.69,17.83,1.38,48.96
2018-01-02 15:00:00,98.95,0.0,86.77,16.39,0.9,61.6
2018-01-02 16:00:00,18.52,3.19,18.32,13.34,0.88,74.14
2018-01-02 17:00:00,0.0,0.0,0.0,11.26,1.05,79.7
2018-01-02 18:00:00,0.0,0.0,0.0,10.3,1.04,83.48
2018-01-02 19:00:00,0.0,0.0,0.0,9.36,0.98,86.91
2018-01-02 20:00:00,0.0,0.0,0.0,8.88,0.96,89.47
2018-01-02 21:00:00,0.0,0.0,0.0,8.48,0.98,92.04
2018-01-02 22:00:00,0.0,0.0,0.0,8.23,1.0,93.58
2018-01-02 23:00:00,0.0,0.0,0.0,8.03,1.02,95.11
2018-01-03 00:00:00,0.0,0.0,0.0,7.32,1.06,100.0
2018-01-03 01:00:00,0.0,0.0,0.0,7.34,1.12,100.0
2018-01-03 02:00:00,0.0,0.0,0.0,7.4,1.12,99.86
2018-01-03 03:00:00,0.0,0.0,0.0,7.19,1.16,99.08
2018-01-03 04:00:00,0.0,0.0,0.0,7.15,1.19,97.13
2018-01-03 05:00:00,0.0,0.0,0.0,7.15,1.2,94.61
2018-01-03 06:00:00,0.0,0.0,0.0,7.35,1.18,90.54
2018-01-03 07:00:00,7.28,0.0,7.79,7.73,1.15,84.76
2018-01-03 08:00:00,63.05,0.0,56.6,9.13,1.02,78.19
2018-01-03 09:00:00,127.0,0.0,111.07,10.79,0.8,75.12
2018-01-03 10:00:00,175.2,0.0,149.18,11.89,0.8,71.92
2018-01-03 11:00:00,122.28,0.0,104.96,12.78,0.89,69.88
2018-01-03 12:00:00,97.38,0.0,80.87,13.15,0.41,70.38
2018-01-03 13:00:00,73.53,0.0,62.69,12.84,1.36,72.82
2018-01-03 14:00:00,109.45,7.88,93.46,12.9,2.6,74.56
2018-01-03 15:00:00,64.9,13.16,56.01,12.85,2.27,74.75
2018-01-03 16:00:00,16.95,8.09,17.17,11.31,1.15,84.09
2018-01-03 17:00:00,0.0,0.0,0.0,10.28,1.33,86.55
2018-01-03 18:00:00,0.0,0.0,0.0,11.6,2.38,80.69
2018-01-03 19:00:00,0.0,0.0,0.0,11.49,2.22,83.82
2018-01-03 20:00:00,0.0,0.0,0.0,10.07,1.77,93.41
2018-01-03 21:00:00,0.0,0.0,0.0,9.83,1.81,96.34
2018-01-03 22:00:00,0.0,0.0,0.0,10.97,2.25,92.68
2018-01-03 23:00:00,0.0,0.0,0.0,11.3,2.12,92.91
2018-01-04 00:00:00,0.0,0.0,0.0,10.86,1.67,95.43
2018-01-04 01:00:00,0.0,0.0,0.0,10.55,1.48,97.68
2018-01-04 02:00:00,0.0,0.0,0.0,10.47,1.41,98.46
2018-01-04 03:00:00,0.0,0.0,0.0,10.48,1.49,97.89
2018-01-04 04:00:00,0.0,0.0,0.0,10.27,1.65,98.02
2018-01-04 05:00:00,0.0,0.0,0.0,9.74,1.71,98.97
2018-01-04 06:00:00,0.0,0.0,0.0,9.58,1.74,99.15
2018-01-04 07:00:00,11.65,38.62,14.04,9.98,1.88,97.98
2018-01-04 08:00:00,114.22,230.53,72.14,12.31,2.37,93.22
2018-01-04 09:00:00,224.9,349.99,128.55,14.5,2.64,90.0
2018-01-04 10:00:00,320.58,330.91,196.53,17.22,2.99,82.76
2018-01-04 11:00:00,359.12,460.85,185.17,19.07,3.51,70.57
2018-01-04 12:00:00,345.15,435.03,176.02,19.84,3.65,63.42
2018-01-04 13:00:00,297.75,435.98,139.81,19.79,3.59,62.51
2018-01-04 14:00:00,233.05,379.49,107.31,19.33,3.41,64.53
2018-01-04 15:00:00,141.38,326.28,68.24,18.28,2.63,70.57
2018-01-04 16:00:00,34.6,138.76,26.96,15.63,1.24,86.1
2018-01-04 17:00:00,0.0,0.0,0.0,12.88,1.08,98.62
2018-01-04 18:00:00,0.0,0.0,0.0,12.26,1.09,100.0
2018-01-04 19:00:00,0.0,0.0,0.0,12.07,1.18,100.0
2018-01-04 20:00:00,0.0,0.0,0.0,12.48,1.43,100.0
2018-01-04 21:00:00,0.0,0.0,0.0,12.85,1.61,100.0
2018-01-04 22:00:00,0.0,0.0,0.0,12.95,1.62,99.84
2018-01-04 23:00:00,0.0,0.0,0.0,12.84,1.54,99.81
2018-01-05 00:00:00,0.0,0.0,0.0,12.37,1.45,100.0
2018-01-05 01:00:00,0.0,0.0,0.0,12.13,1.36,100.0
2018-01-05 02:00:00,0.0,0.0,0.0,12.19,1.32,100.0
2018-01-05 03:00:00,0.0,0.0,0.0,12.17,1.3,100.0
2018-01-05 04:00:00,0.0,0.0,0.0,12.17,1.29,100.0
2018-01-05 05:00:00,0.0,0.0,0.0,12.32,1.33,100.0
2018-01-05 06:00:00,0.0,0.0,0.0,12.38,1.31,100.0
2018-01-05 07:00:00,9.12,23.43,11.37,12.5,1.2,99.95
2018-01-05 08:00:00,69.62,97.46,53.98,13.87,1.39,96.91
2018-01-05 09:00:00,151.75,140.16,110.2,14.93,1.55,94.7
2018-01-05 10:00:00,212.95,174.62,143.27,15.56,1.58,93.41
2018-01-05 11:00:00,235.9,196.16,153.11,16.05,1.72,91.82
2018-01-05 12:00:00,250.43,331.94,133.38,16.36,1.76,89.79
2018-01-05 13:00:00,235.73,335.87,106.63,16.24,1.92,88.74
2018-01-05 14:00:00,182.35,233.83,111.42,15.79,1.85,89.76
2018-01-05 15:00:00,107.4,128.5,77.25,15.02,1.32,93.31
2018-01-05 16:00:00,22.6,36.92,21.55,13.67,0.64,98.22
2018-01-05 17:00:00,0.0,0.0,0.0,12.62,0.77,99.84
2018-01-05 18:00:00,0.0,0.0,0.0,12.11,1.26,98.15
2018-01-05 19:00:00,0.0,0.0,0.0,11.52,1.7,96.5
2018-01-05 20:00:00,0.0,0.0,0.0,10.88,1.79,96.08
2018-01-05 21:00:00,0.0,0.0,0.0,10.41,1.83,96.02
2018-01-05 22:00:00,0.0,0.0,0.0,10.12,1.78,95.84
2018-01-05 23:00:00,0.0,0.0,0.0,9.78,1.41,96.45
2018-01-06 00:00:00,0.0,0.0,0.0,9.46,1.07,97.16
2018-01-06 01:00:00,0.0,0.0,0.0,9.27,0.98,97.05
2018-01-06 02:00:00,0.0,0.0,0.0,9.08,0.85,96.8
2018-01-06 03:00:00,0.0,0.0,0.0,8.75,0.73,97.25
2018-01-06 04:00:00,0.0,0.0,0.0,8.49,0.74,97.94
2018-01-06 05:00:00,0.0,0.0,0.0,8.3,0.77,98.16
2018-01-06 06:00:00,0.0,0.0,0.0,8.08,0.84,99.23
2018-01-06 07:00:00,9.18,17.44,11.13,7.82,0.87,100.0
2018-01-06 08:00:00,101.72,169.0,66.54,9.8,1.16,96.83
2018-01-06 09:00:00,221.82,375.31,124.13,11.39,1.66,89.84
2018-01-06 10:00:00,316.88,580.25,108.71,12.88,1.72,79.19
2018-01-06 11:00:00,384.5,634.2,124.31,14.53,2.12,66.98
2018-01-06 12:00:00,408.83,571.62,147.86,15.49,2.41,60.21
2018-01-06 13:00:00,399.65,549.82,151.92,15.67,2.14,58.22
2018-01-06 14:00:00,309.52,542.69,121.75,15.45,1.82,57.23
2018-01-06 15:00:00,188.32,528.16,71.75,14.67,1.78,59.14
2018-01-06 16:00:00,47.7,258.46,26.92,11.7,0.86,76.54
2018-01-06 17:00:00,0.0,0.0,0.0,9.35,0.99,82.66
2018-01-06 18:00:00,0.0,0.0,0.0,8.49,1.0,86.62
2018-01-06 19:00:00,0.0,0.0,0.0,8.04,0.96,88.87
2018-01-06 20:00:00,0.0,0.0,0.0,7.87,0.78,89.32
2018-01-06 21:00:00,0.0,0.0,0.0,8.11,0.64,87.59
2018-01-06 22:00:00,0.0,0.0,0.0,7.23,0.73,92.85
2018-01-06 23:00:00,0.0,0.0,0.0,6.48,0.78,97.27
2018-01-07 00:00:00,0.0,0.0,0.0,7.04,0.63,93.13
2018-01-07 01:00:00,0.0,0.0,0.0,6.78,0.6,94.65
2018-01-07 02:00:00,0.0,0.0,0.0,6.21,0.65,98.07
2018-01-07 03:00:00,0.0,0.0,0.0,5.45,0.69,100.0
2018-01-07 04:00:00,0.0,0.0,0.0,5.26,0.7,100.0
2018-01-07 05:00:00,0.0,0.0,0.0,5.27,0.78,100.0
2018-01-07 06:00:00,0.0,0.0,0.0,4.75,0.85,100.0
2018-01-07 07:00:00,9.52,6.48,10.14,4.49,0.81,100.0
2018-01-07 08:00:00,65.78,10.88,58.68,6.59,1.41,96.39
2018-01-07 09:00:00,145.93,25.79,125.34,7.57,1.64,93.35
2018-01-07 10:00:00,192.55,2.65,163.57,9.27,1.9,87.63
2018-01-07 11:00:00,207.6,0.0,178.2,11.35,2.27,79.84
2018-01-07 12:00:00,143.12,2.29,118.49,12.94,2.16,74.39
2018-01-07 13:00:00,149.68,1.86,127.31,13.96,1.89,71.03
2018-01-07 14:00:00,124.35,1.52,107.87,13.95,1.25,72.05
2018-01-07 15:00:00,70.3,0.72,61.51,12.55,0.58,81.01
2018-01-07 16:00:00,19.67,0.0,19.2,11.13,0.8,85.94
2018-01-07 17:00:00,0.0,0.0,0.0,10.45,0.85,89.91
2018-01-07 18:00:00,0.0,0.0,0.0,10.01,0.82,93.11
2018-01-07 19:00:00,0.0,0.0,0.0,9.35,0.87,97.46
2018-01-07 20:00:00,0.0,0.0,0.0,8.78,0.88,100.0
2018-01-07 21:00:00,0.0,0.0,0.0,8.41,0.85,100.0
2018-01-07 22:00:00,0.0,0.0,0.0,8.22,0.91,100.0
2018-01-07 23:00:00,0.0,0.0,0.0,8.24,1.01,100.0
2018-01-08 00:00:00,0.0,0.0,0.0,8.54,1.05,100.0
2018-01-08 01:00:00,0.0,0.0,0.0,8.64,0.98,100.0
2018-01-08 02:00:00,0.0,0.0,0.0,8.63,0.94,100.0
2018-01-08 03:00:00,0.0,0.0,0.0,8.74,0.98,100.0
2018-01-08 04:00:00,0.0,0.0,0.0,9.24,1.05,100.0
2018-01-08 05:00:00,0.0,0.0,0.0,9.42,1.02,99.57
2018-01-08 06:00:00,0.0,0.0,0.0,9.65,1.15,98.91
2018-01-08 07:00:00,4.0,0.0,4.28,9.98,1.57,97.99
2018-01-08 08:00:00,27.25,0.0,24.46,10.72,2.26,96.4
2018-01-08 09:00:00,52.17,0.0,45.63,11.53,2.62,95.25
2018-01-08 10:00:00,67.25,0.0,58.53,12.19,3.04,94.89
2018-01-08 11:00:00,69.32,0.0,57.57,12.92,2.89,94.46
2018-01-08 12:00:00,80.95,30.38,63.86,13.51,2.94,94.53
2018-01-08 13:00:00,75.07,6.54,62.61,13.72,2.18,95.09
2018-01-08 14:00:00,139.3,0.0,121.04,13.79,2.1,94.12
2018-01-08 15:00:00,77.72,0.0,68.05,13.1,1.45,95.5
2018-01-08 16:00:00,21.88,0.0,21.35,12.11,1.13,97.66
2018-01-08 17:00:00,0.0,0.0,0.0,11.62,0.91,98.98
2018-01-08 18:00:00,0.0,0.0,0.0,11.73,0.83,98.99
2018-01-08 19:00:00,0.0,0.0,0.0,12.06,1.06,99.0
2018-01-08 20:00:00,0.0,0.0,0.0,12.54,1.73,98.02
2018-01-08 21:00:00,0.0,0.0,0.0,12.7,2.08,96.75
2018-01-08 22:00:00,0.0,0.0,0.0,12.3,1.92,97.1
2018-01-08 23:00:00,0.0,0.0,0.0,12.57,2.11,96.37
2018-01-09 00:00:00,0.0,0.0,0.0,12.73,2.44,95.79
2018-01-09 01:00:00,0.0,0.0,0.0,12.57,2.26,96.04
2018-01-09 02:00:00,0.0,0.0,0.0,11.8,1.96,97.0
2018-01-09 03:00:00,0.0,0.0,0.0,11.36,1.83,97.14
2018-01-09 04:00:00,0.0,0.0,0.0,11.8,2.0,95.82
2018-01-09 05:00:00,0.0,0.0,0.0,10.91,1.2,97.52
2018-01-09 06:00:00,0.0,0.0,0.0,10.02,1.01,98.12
2018-01-09 07:00:00,2.1,3.19,2.22,10.43,0.85,96.37
2018-01-09 08:00:00,30.27,22.42,25.14,12.09,0.92,94.5
2018-01-09 09:00:00,74.75,38.76,58.44,13.6,0.99,90.28
2018-01-09 10:00:00,108.28,52.84,81.54,14.69,0.7,85.39
2018-01-09 11:00:00,123.8,43.39,97.39,14.76,0.67,84.34
2018-01-09 12:00:00,133.98,46.88,105.33,14.6,0.72,84.0
2018-01-09 13:00:00,155.02,10.71,129.71,14.44,0.38,83.13
2018-01-09 14:00:00,116.55,11.96,99.86,13.92,0.64,84.51
2018-01-09 15:00:00,71.3,12.28,60.79,13.06,1.18,89.05
2018-01-09 16:00:00,17.8,2.86,16.49,12.0,1.1,95.35
2018-01-09 17:00:00,0.0,0.0,0.0,11.07,1.06,98.2
2018-01-09 18:00:00,0.0,0.0,0.0,10.89,2.05,96.85
2018-01-09 19:00:00,0.0,0.0,0.0,10.65,2.54,96.08
2018-01-09 20:00:00,0.0,0.0,0.0,10.32,2.63,95.81
2018-01-09 21:00:00,0.0,0.0,0.0,9.86,2.46,96.06
2018-01-09 22:00:00,0.0,0.0,0.0,8.98,2.14,97.61
2018-01-09 23:00:00,0.0,0.0,0.0,8.37,2.09,98.06
2018-01-10 00:00:00,0.0,0.0,0.0,8.42,2.37,96.35
2018-01-10 01:00:00,0.0,0.0,0.0,8.15,2.08,96.02
2018-01-10 02:00:00,0.0,0.0,0.0,7.58,1.86,97.05
2018-01-10 03:00:00,0.0,0.0,0.0,6.75,1.52,100.0
2018-01-10 04:00:00,0.0,0.0,0.0,6.69,1.32,100.0
2018-01-10 05:00:00,0.0,0.0,0.0,6.38,1.22,100.0
2018-01-10 06:00:00,0.0,0.0,0.0,6.32,1.3,100.0
2018-01-10 07:00:00,9.65,38.14,10.99,7.5,1.34,96.45
2018-01-10 08:00:00,77.55,167.6,49.26,9.4,1.56,91.41
2018-01-10 09:00:00,151.07,205.78,88.85,10.14,1.83,88.44
2018-01-10 10:00:00,215.18,283.42,131.81,10.4,1.9,87.2
2018-01-10 11:00:00,229.3,80.18,182.97,10.69,2.05,88.44
2018-01-10 12:00:00,201.65,10.25,174.95,11.15,2.18,89.31
2018-01-10 13:00:00,187.35,78.47,141.68,11.57,2.08,89.84
2018-01-10 14:00:00,158.88,170.63,101.52,11.95,1.82,90.33
2018-01-10 15:00:00,119.62,227.45,68.29,12.07,1.3,92.22
2018-01-10 16:00:00,42.0,119.87,31.56,11.29,0.58,97.14
2018-01-10 17:00:00,0.0,0.0,0.0,10.65,0.69,99.43
2018-01-10 18:00:00,0.0,0.0,0.0,10.68,0.68,99.04
2018-01-10 19:00:00,0.0,0.0,0.0,10.45,0.74,99.97
2018-01-10 20:00:00,0.0,0.0,0.0,9.73,0.88,100.0
2018-01-10 21:00:00,0.0,0.0,0.0,9.08,0.91,100.0
2018-01-10 22:00:00,0.0,0.0,0.0,8.83,0.95,100.0
2018-01-10 23:00:00,0.0,0.0,0.0,8.73,0.94,100.0
2018-01-11 00:00:00,0.0,0.0,0.0,8.71,0.91,100.0
2018-01-11 01:00:00,0.0,0.0,0.0,8.98,0.87,100.0
2018-01-11 02:00:00,0.0,0.0,0.0,9.37,0.84,100.0
2018-01-11 03:00:00,0.0,0.0,0.0,9.67,0.75,99.72
2018-01-11 04:00:00,0.0,0.0,0.0,9.83,0.7,98.55
2018-01-11 05:00:00,0.0,0.0,0.0,9.93,0.66,97.81
2018-01-11 06:00:00,0.0,0.0,0.0,10.14,0.48,96.75
2018-01-11 07:00:00,9.15,76.05,9.14,10.49,0.26,95.06
2018-01-11 08:00:00,89.3,223.27,50.78,11.09,0.28,94.17
2018-01-11 09:00:00,195.3,305.53,107.77,12.52,0.78,88.57
2018-01-11 10:00:00,278.02,340.65,147.7,13.99,1.22,81.45
2018-01-11 11:00:00,373.45,427.74,210.53,15.54,1.13,74.17
2018-01-11 12:00:00,424.12,454.98,245.81,16.56,0.75,70.36
2018-01-11 13:00:00,391.8,354.93,247.2,17.16,1.24,68.83
2018-01-11 14:00:00,305.6,402.98,183.27,17.12,1.75,69.72
2018-01-11 15:00:00,183.25,277.3,108.31,16.17,1.71,74.58
2018-01-11 16:00:00,50.65,104.77,38.36,13.8,0.82,88.4
2018-01-11 17:00:00,0.0,0.0,0.0,11.19,0.89,96.5
2018-01-11 18:00:00,0.0,0.0,0.0,10.02,0.89,100.0
2018-01-11 19:00:00,0.0,0.0,0.0,9.02,0.91,100.0
2018-01-11 20:00:00,0.0,0.0,0.0,8.31,0.92,100.0
2018-01-11 21:00:00,0.0,0.0,0.0,7.93,0.93,100.0
2018-01-11 22:00:00,0.0,0.0,0.0,7.8,0.93,100.0
2018-01-11 23:00:00,0.0,0.0,0.0,7.76,0.92,100.0
2018-01-12 00:00:00,0.0,0.0,0.0,7.72,0.98,100.0
2018-01-12 01:00:00,0.0,0.0,0.0,7.54,0.99,100.0
2018-01-12 02:00:00,0.0,0.0,0.0,7.06,1.03,100.0
2018-01-12 03:00:00,0.0,0.0,0.0,6.79,1.02,100.0
2018-01-12 04:00:00,0.0,0.0,0.0,6.58,0.95,100.0
2018-01-12 05:00:00,0.0,0.0,0.0,6.46,0.9,100.0
2018-01-12 06:00:00,0.0,0.0,0.0,6.34,0.88,100.0
2018-01-12 07:00:00,12.57,102.31,9.97,6.6,0.8,100.0
2018-01-12 08:00:00,115.43,431.2,43.36,8.74,1.24,96.28
2018-01-12 09:00:00,228.85,506.78,79.66,10.57,1.6,91.17
2018-01-12 10:00:00,325.7,563.04,113.05,13.42,2.56,80.42
2018-01-12 11:00:00,387.55,514.58,151.23,14.87,2.74,73.35
2018-01-12 12:00:00,370.88,513.62,132.72,15.56,2.74,69.47
2018-01-12 13:00:00,322.05,445.27,140.88,15.74,2.81,68.37
2018-01-12 14:00:00,256.8,572.98,69.31,15.41,2.84,69.36
2018-01-12 15:00:00,162.73,467.29,54.75,14.51,2.68,73.4
2018-01-12 16:00:00,51.08,287.64,23.36,11.82,1.42,87.96
2018-01-12 17:00:00,0.0,0.0,0.0,8.78,1.13,100.0
2018-01-12 18:00:00,0.0,0.0,0.0,7.84,1.06,100.0
2018-01-12 19:00:00,0.0,0.0,0.0,7.17,1.05,100.0
2018-01-12 20:00:00,0.0,0.0,0.0,6.88,1.08,100.0
2018-01-12 21:00:00,0.0,0.0,0.0,6.77,1.09,100.0
2018-01-12 22:00:00,0.0,0.0,0.0,6.76,1.06,100.0
2018-01-12 23:00:00,0.0,0.0,0.0,6.72,1.03,100.0
2018-01-13 00:00:00,0.0,0.0,0.0,6.48,1.03,100.0
2018-01-13 01:00:00,0.0,0.0,0.0,5.67,1.12,100.0
2018-01-13 02:00:00,0.0,0.0,0.0,4.65,1.16,100.0
2018-01-13 03:00:00,0.0,0.0,0.0,4.19,1.16,100.0
2018-01-13 04:00:00,0.0,0.0,0.0,4.32,1.1,100.0
2018-01-13 05:00:00,0.0,0.0,0.0,5.65,1.25,100.0
2018-01-13 06:00:00,0.0,0.0,0.0,5.93,1.91,99.05
2018-01-13 07:00:00,11.25,90.03,9.72,6.1,2.07,97.9
2018-01-13 08:00:00,101.3,257.96,50.63,7.03,2.32,94.68
2018-01-13 09:00:00,199.57,383.32,105.95,8.69,2.52,90.08
2018-01-13 10:00:00,277.5,602.51,144.39,11.65,2.74,79.47
2018-01-13 11:00:00,314.42,361.99,161.65,14.19,2.58,72.35
2018-01-13 12:00:00,334.27,451.12,134.59,16.19,2.51,66.83
2018-01-13 13:00:00,337.17,480.55,135.87,17.31,2.52,63.47
2018-01-13 14:00:00,260.2,494.11,87.62,17.41,2.4,64.32
2018-01-13 15:00:00,158.15,347.57,71.08,16.51,1.97,70.44
2018-01-13 16:00:00,46.72,159.65,29.52,12.82,1.04,88.63
2018-01-13 17:00:00,0.0,0.0,0.0,9.69,1.14,100.0
2018-01-13 18:00:00,0.0,0.0,0.0,8.92,1.2,100.0
2018-01-13 19:00:00,0.0,0.0,0.0,8.42,1.14,100.0
2018-01-13 20:00:00,0.0,0.0,0.0,8.31,1.13,100.0
2018-01-13 21:00:00,0.0,0.0,0.0,8.32,1.18,100.0
2018-01-13 22:00:00,0.0,0.0,0.0,8.28,1.27,100.0
2018-01-13 23:00:00,0.0,0.0,0.0,8.2,1.3,100.0
2018-01-14 00:00:00,0.0,0.0,0.0,7.99,1.23,100.0
2018-01-14 01:00:00,0.0,0.0,0.0,7.65,1.21,100.0
2018-01-14 02:00:00,0.0,0.0,0.0,7.01,1.15,100.0
2018-01-14 03:00:00,0.0,0.0,0.0,6.57,1.04,100.0
2018-01-14 04:00:00,0.0,0.0,0.0,6.59,1.02,100.0
2018-01-14 05:00:00,0.0,0.0,0.0,7.09,1.26,99.63
2018-01-14 06:00:00,0.0,0.0,0.0,7.42,1.95,96.48
2018-01-14 07:00:00,11.02,51.84,12.19,7.66,2.29,95.38
2018-01-14 08:00:00,97.9,189.88,63.12,8.74,2.38,91.73
2018-01-14 09:00:00,200.82,312.08,114.27,10.56,2.17,85.92
2018-01-14 10:00:00,291.95,400.96,132.84,13.1,1.78,80.14
2018-01-14 11:00:00,335.98,497.6,123.51,15.92,1.36,71.94
2018-01-14 12:00:00,283.8,105.89,207.74,17.81,1.15,64.01
2018-01-14 13:00:00,223.93,62.92,176.89,18.71,1.01,58.71
2018-01-14 14:00:00,175.8,53.98,146.21,18.74,0.66,57.34
2018-01-14 15:00:00,104.4,25.21,89.47,17.93,0.44,64.23
2018-01-14 16:00:00,32.1,16.4,28.61,14.62,0.8,79.86
2018-01-14 17:00:00,0.0,0.0,0.0,12.06,0.99,85.97
2018-01-14 18:00:00,0.0,0.0,0.0,11.3,0.83,88.35
2018-01-14 19:00:00,0.0,0.0,0.0,10.45,0.93,91.6
2018-01-14 20:00:00,0.0,0.0,0.0,10.03,1.35,91.65
2018-01-14 21:00:00,0.0,0.0,0.0,9.83,1.33,91.31
2018-01-14 22:00:00,0.0,0.0,0.0,9.43,1.03,91.71
2018-01-14 23:00:00,0.0,0.0,0.0,9.35,0.97,89.93
2018-01-15 00:00:00,0.0,0.0,0.0,9.34,0.98,88.34
2018-01-15 01:00:00,0.0,0.0,0.0,9.11,1.03,87.63
2018-01-15 02:00:00,0.0,0.0,0.0,8.87,1.05,87.15
2018-01-15 03:00:00,0.0,0.0,0.0,8.9,1.03,87.11
2018-01-15 04:00:00,0.0,0.0,0.0,8.48,1.07,91.51
2018-01-15 05:00:00,0.0,0.0,0.0,9.41,0.82,88.49
2018-01-15 06:00:00,0.0,0.0,0.0,8.66,0.94,93.76
2018-01-15 07:00:00,9.2,2.84,9.66,8.17,1.0,96.61
2018-01-15 08:00:00,88.57,25.27,76.54,10.32,1.15,88.02
2018-01-15 09:00:00,185.8,6.64,158.16,12.38,1.76,76.17
2018-01-15 10:00:00,268.88,32.85,227.92,14.42,1.63,69.96
2018-01-15 11:00:00,270.7,0.66,236.59,16.78,1.73,59.29
2018-01-15 12:00:00,322.38,126.89,251.92,17.36,1.54,55.35
2018-01-15 13:00:00,283.75,51.54,235.22,16.79,1.01,61.49
2018-01-15 14:00:00,215.55,57.25,180.52,15.95,0.52,75.31
2018-01-15 15:00:00,128.8,45.87,108.75,15.36,0.45,75.76
2018-01-15 16:00:00,41.35,30.66,36.91,13.97,0.69,73.92
2018-01-15 17:00:00,0.0,0.0,0.0,13.6,0.43,67.41
2018-01-15 18:00:00,0.0,0.0,0.0,12.28,0.73,74.13
2018-01-15 19:00:00,0.0,0.0,0.0,12.22,0.32,75.64
2018-01-15 20:00:00,0.0,0.0,0.0,11.95,0.41,77.16
2018-01-15 21:00:00,0.0,0.0,0.0,11.61,0.49,80.34
2018-01-15 22:00:00,0.0,0.0,0.0,10.92,0.83,86.98
2018-01-15 23:00:00,0.0,0.0,0.0,10.99,0.76,86.36
2018-01-16 00:00:00,0.0,0.0,0.0,10.85,0.86,90.87
2018-01-16 01:00:00,0.0,0.0,0.0,10.92,0.86,95.02
2018-01-16 02:00:00,0.0,0.0,0.0,10.7,0.94,99.98
2018-01-16 03:00:00,0.0,0.0,0.0,10.88,0.9,100.0
2018-01-16 04:00:00,0.0,0.0,0.0,11.42,0.81,100.0
2018-01-16 05:00:00,0.0,0.0,0.0,12.15,0.56,97.54
2018-01-16 06:00:00,0.0,0.0,0.0,12.05,0.58,98.05
2018-01-16 07:00:00,11.9,10.46,14.03,12.6,0.39,96.0
2018-01-16 08:00:00,85.82,30.47,76.19,13.25,0.3,95.36
2018-01-16 09:00:00,186.3,42.12,155.26,14.15,0.7,93.02
2018-01-16 10:00:00,273.4,67.21,226.56,15.59,0.31,87.59
2018-01-16 11:00:00,323.15,99.83,269.27,16.86,0.15,79.5
2018-01-16 12:00:00,277.02,39.78,233.69,17.56,0.24,74.16
2018-01-16 13:00:00,307.85,83.03,241.19,18.03,0.55,71.66
2018-01-16 14:00:00,247.75,66.62,208.46,17.88,0.87,71.8
