datetime,GHI_W_m2,DNI_W_m2,DHI_W_m2,Temp_C,WindSpeed_m_s,RelHumidity_pct
2017-01-04 15:00:00,72.35,27.8,60.65,9.32,1.93,91.27
2017-01-04 16:00:00,17.2,2.97,16.98,8.77,1.29,93.76
2017-01-04 17:00:00,0.0,0.0,0.0,8.41,1.14,95.08
2017-01-04 18:00:00,0.0,0.0,0.0,8.19,1.19,95.52
2017-01-04 19:00:00,0.0,0.0,0.0,7.94,1.2,96.01
2017-01-04 20:00:00,0.0,0.0,0.0,7.68,1.18,96.55
2017-01-04 21:00:00,0.0,0.0,0.0,7.46,1.37,96.95
2017-01-04 22:00:00,0.0,0.0,0.0,7.27,1.66,97.03
2017-01-04 23:00:00,0.0,0.0,0.0,7.0,1.67,96.65
2017-01-05 00:00:00,0.0,0.0,0.0,6.7,1.49,95.61
2017-01-05 01:00:00,0.0,0.0,0.0,6.36,0.96,96.22
2017-01-05 02:00:00,0.0,0.0,0.0,6.15,0.83,96.15
2017-01-05 03:00:00,0.0,0.0,0.0,6.02,0.86,95.5
2017-01-05 04:00:00,0.0,0.0,0.0,5.27,0.83,95.79
2017-01-05 05:00:00,0.0,0.0,0.0,4.57,0.93,96.71
2017-01-05 06:00:00,0.0,0.0,0.0,4.11,0.96,97.22
2017-01-05 07:00:00,11.35,35.57,13.41,3.49,1.07,98.0
2017-01-05 08:00:00,129.02,379.35,66.13,5.86,1.96,89.91
2017-01-05 09:00:00,278.12,622.93,89.91,6.93,2.72,77.39
2017-01-05 10:00:00,406.23,819.5,69.65,7.9,3.03,64.15
2017-01-05 11:00:00,482.1,891.67,74.94,8.58,3.09,56.13
2017-01-05 12:00:00,489.62,887.08,71.26,8.83,3.16,52.92
2017-01-05 13:00:00,452.62,898.44,63.43,8.78,3.05,51.69
2017-01-05 14:00:00,358.02,848.54,56.17,8.48,2.77,51.62
2017-01-05 15:00:00,217.12,753.06,42.22,7.7,2.31,55.06
2017-01-05 16:00:00,57.3,387.41,20.23,5.17,1.06,75.99
2017-01-05 17:00:00,0.0,0.0,0.0,2.8,1.07,80.27
2017-01-05 18:00:00,0.0,0.0,0.0,2.14,1.1,80.17
2017-01-05 19:00:00,0.0,0.0,0.0,1.17,1.15,83.11
2017-01-05 20:00:00,0.0,0.0,0.0,0.41,1.15,84.78
2017-01-05 21:00:00,0.0,0.0,0.0,0.09,1.14,85.49
2017-01-05 22:00:00,0.0,0.0,0.0,0.07,1.06,86.4
2017-01-05 23:00:00,0.0,0.0,0.0,0.02,0.91,88.79
2017-01-06 00:00:00,0.0,0.0,0.0,-0.08,0.77,91.59
2017-01-06 01:00:00,0.0,0.0,0.0,-0.3,0.79,94.34
2017-01-06 02:00:00,0.0,0.0,0.0,-0.52,0.91,96.33
2017-01-06 03:00:00,0.0,0.0,0.0,-1.01,0.96,99.16
2017-01-06 04:00:00,0.0,0.0,0.0,-1.28,0.96,99.97
2017-01-06 05:00:00,0.0,0.0,0.0,-1.82,0.98,100.0
2017-01-06 06:00:00,0.0,0.0,0.0,-2.11,0.95,100.0
2017-01-06 07:00:00,14.85,76.54,13.4,-1.97,0.82,98.95
2017-01-06 08:00:00,147.48,491.03,62.66,-0.1,1.19,91.05
2017-01-06 09:00:00,300.67,627.89,108.38,1.48,1.31,87.48
2017-01-06 10:00:00,419.7,715.33,132.41,4.17,1.47,78.46
2017-01-06 11:00:00,494.67,786.02,151.73,6.52,1.77,67.73
2017-01-06 12:00:00,512.72,818.45,146.58,7.68,1.97,63.52
2017-01-06 13:00:00,419.52,524.1,194.32,8.83,2.0,59.39
2017-01-06 14:00:00,298.85,426.19,175.76,8.71,1.68,59.86
2017-01-06 15:00:00,166.55,265.04,111.61,7.77,1.06,74.28
2017-01-06 16:00:00,36.88,56.66,34.08,6.27,0.97,83.31
2017-01-06 17:00:00,0.0,0.0,0.0,5.56,1.05,84.06
2017-01-06 18:00:00,0.0,0.0,0.0,5.27,1.29,84.34
2017-01-06 19:00:00,0.0,0.0,0.0,4.82,1.25,85.55
2017-01-06 20:00:00,0.0,0.0,0.0,4.96,1.0,85.83
2017-01-06 21:00:00,0.0,0.0,0.0,5.33,0.82,85.43
2017-01-06 22:00:00,0.0,0.0,0.0,5.09,0.83,90.38
2017-01-06 23:00:00,0.0,0.0,0.0,5.23,1.15,92.28
2017-01-07 00:00:00,0.0,0.0,0.0,5.61,1.43,91.51
2017-01-07 01:00:00,0.0,0.0,0.0,6.29,2.18,88.58
2017-01-07 02:00:00,0.0,0.0,0.0,6.77,2.69,88.42
2017-01-07 03:00:00,0.0,0.0,0.0,7.05,3.3,90.48
2017-01-07 04:00:00,0.0,0.0,0.0,7.43,3.99,91.58
2017-01-07 05:00:00,0.0,0.0,0.0,7.32,4.16,94.56
2017-01-07 06:00:00,0.0,0.0,0.0,7.55,4.94,94.85
2017-01-07 07:00:00,5.75,0.0,6.15,8.92,5.58,93.68
2017-01-07 08:00:00,62.12,7.68,55.5,11.44,6.03,93.8
2017-01-07 09:00:00,118.85,6.51,103.37,13.13,5.83,94.67
2017-01-07 10:00:00,170.18,19.47,144.9,13.91,5.27,94.86
2017-01-07 11:00:00,196.43,10.31,166.91,14.48,4.75,93.98
2017-01-07 12:00:00,185.1,75.95,143.16,14.26,3.62,95.11
2017-01-07 13:00:00,147.12,53.73,116.46,14.12,3.2,95.3
2017-01-07 14:00:00,106.0,57.32,84.62,14.07,3.17,94.79
2017-01-07 15:00:00,56.6,33.37,47.52,13.59,2.87,92.38
2017-01-07 16:00:00,17.73,9.26,17.15,12.2,1.66,94.81
2017-01-07 17:00:00,0.0,0.0,0.0,10.9,1.13,98.52
2017-01-07 18:00:00,0.0,0.0,0.0,10.71,1.12,99.31
2017-01-07 19:00:00,0.0,0.0,0.0,9.94,1.3,100.0
2017-01-07 20:00:00,0.0,0.0,0.0,10.53,2.5,96.58
2017-01-07 21:00:00,0.0,0.0,0.0,10.79,3.2,95.24
2017-01-07 22:00:00,0.0,0.0,0.0,11.38,2.92,96.29
2017-01-07 23:00:00,0.0,0.0,0.0,12.48,3.15,96.62
2017-01-08 00:00:00,0.0,0.0,0.0,13.71,4.47,96.61
2017-01-08 01:00:00,0.0,0.0,0.0,14.9,6.56,94.92
2017-01-08 02:00:00,0.0,0.0,0.0,14.85,6.51,94.94
2017-01-08 03:00:00,0.0,0.0,0.0,14.69,6.2,94.42
2017-01-08 04:00:00,0.0,0.0,0.0,14.6,6.28,94.2
2017-01-08 05:00:00,0.0,0.0,0.0,14.56,6.47,94.24
2017-01-08 06:00:00,0.0,0.0,0.0,14.61,6.5,94.27
2017-01-08 07:00:00,3.55,0.0,3.8,14.67,6.46,94.37
2017-01-08 08:00:00,33.0,0.0,29.62,14.76,6.25,93.8
2017-01-08 09:00:00,73.1,0.0,63.93,14.86,6.35,93.0
2017-01-08 10:00:00,109.7,0.0,95.47,15.05,6.88,91.93
2017-01-08 11:00:00,109.8,0.0,91.19,15.09,7.38,91.3
2017-01-08 12:00:00,47.9,0.0,41.88,15.06,7.59,91.4
2017-01-08 13:00:00,45.15,13.75,36.12,14.89,7.04,92.37
2017-01-08 14:00:00,33.9,15.81,27.46,14.61,6.05,93.93
2017-01-08 15:00:00,69.53,0.0,60.87,14.21,4.85,95.5
2017-01-08 16:00:00,21.65,0.0,21.13,13.86,4.47,96.01
2017-01-08 17:00:00,0.0,0.0,0.0,13.97,4.8,95.26
2017-01-08 18:00:00,0.0,0.0,0.0,13.98,5.03,95.27
2017-01-08 19:00:00,0.0,0.0,0.0,13.83,4.74,95.74
2017-01-08 20:00:00,0.0,0.0,0.0,13.8,4.47,95.87
2017-01-08 21:00:00,0.0,0.0,0.0,13.79,4.34,96.16
2017-01-08 22:00:00,0.0,0.0,0.0,13.67,4.15,96.45
2017-01-08 23:00:00,0.0,0.0,0.0,13.39,3.38,96.99
2017-01-09 00:00:00,0.0,0.0,0.0,13.0,2.79,97.41
2017-01-09 01:00:00,0.0,0.0,0.0,12.48,2.61,97.37
2017-01-09 02:00:00,0.0,0.0,0.0,10.87,1.99,98.83
2017-01-09 03:00:00,0.0,0.0,0.0,9.83,1.89,99.24
2017-01-09 04:00:00,0.0,0.0,0.0,9.48,2.09,99.12
2017-01-09 05:00:00,0.0,0.0,0.0,9.89,2.25,98.16
2017-01-09 06:00:00,0.0,0.0,0.0,9.6,1.72,98.56
2017-01-09 07:00:00,7.03,6.37,7.47,9.35,1.4,98.69
2017-01-09 08:00:00,65.78,24.96,58.59,10.74,2.1,96.24
2017-01-09 09:00:00,149.32,7.46,129.96,11.42,2.25,94.74
2017-01-09 10:00:00,218.75,3.35,189.92,11.69,2.13,92.62
2017-01-09 11:00:00,259.62,2.06,215.29,12.1,2.64,86.67
2017-01-09 12:00:00,325.12,193.5,226.53,12.04,2.82,84.92
2017-01-09 13:00:00,231.62,7.85,195.07,12.03,3.04,86.69
2017-01-09 14:00:00,187.35,6.53,162.03,11.79,2.93,90.09
2017-01-09 15:00:00,116.1,23.86,98.51,11.33,2.69,92.43
2017-01-09 16:00:00,32.1,30.6,30.32,10.7,2.72,93.97
2017-01-09 17:00:00,0.0,0.0,0.0,10.23,2.64,94.87
2017-01-09 18:00:00,0.0,0.0,0.0,10.06,2.86,95.17
2017-01-09 19:00:00,0.0,0.0,0.0,9.92,2.8,95.04
2017-01-09 20:00:00,0.0,0.0,0.0,9.92,2.91,95.04
2017-01-09 21:00:00,0.0,0.0,0.0,10.04,3.28,94.91
2017-01-09 22:00:00,0.0,0.0,0.0,10.05,3.34,95.07
2017-01-09 23:00:00,0.0,0.0,0.0,10.06,3.21,95.1
2017-01-10 00:00:00,0.0,0.0,0.0,10.18,3.21,94.91
2017-01-10 01:00:00,0.0,0.0,0.0,10.37,3.34,94.69
2017-01-10 02:00:00,0.0,0.0,0.0,10.47,3.18,95.04
2017-01-10 03:00:00,0.0,0.0,0.0,10.57,3.11,95.47
2017-01-10 04:00:00,0.0,0.0,0.0,10.67,3.06,95.53
2017-01-10 05:00:00,0.0,0.0,0.0,10.71,3.03,95.86
2017-01-10 06:00:00,0.0,0.0,0.0,10.8,3.33,95.51
2017-01-10 07:00:00,5.2,0.0,5.57,10.76,3.47,95.52
2017-01-10 08:00:00,33.8,0.0,30.34,10.98,3.78,94.61
2017-01-10 09:00:00,78.5,0.0,68.65,11.41,3.91,93.82
2017-01-10 10:00:00,75.0,17.46,62.9,11.98,4.11,93.25
2017-01-10 11:00:00,114.22,3.97,94.22,12.79,4.56,92.67
2017-01-10 12:00:00,104.53,8.92,90.21,13.03,4.78,93.38
2017-01-10 13:00:00,65.97,0.0,55.91,13.2,5.06,93.29
2017-01-10 14:00:00,133.52,0.0,116.91,13.35,5.43,92.9
2017-01-10 15:00:00,84.7,0.0,73.25,13.24,5.51,93.56
2017-01-10 16:00:00,23.35,0.0,21.72,12.98,5.74,94.32
2017-01-10 17:00:00,0.0,0.0,0.0,12.83,6.12,95.04
2017-01-10 18:00:00,0.0,0.0,0.0,12.91,6.19,95.44
2017-01-10 19:00:00,0.0,0.0,0.0,13.04,5.88,95.92
2017-01-10 20:00:00,0.0,0.0,0.0,12.77,4.79,95.91
2017-01-10 21:00:00,0.0,0.0,0.0,11.32,3.62,94.17
2017-01-10 22:00:00,0.0,0.0,0.0,10.39,2.53,95.63
2017-01-10 23:00:00,0.0,0.0,0.0,9.35,2.22,98.44
2017-01-11 00:00:00,0.0,0.0,0.0,9.28,2.94,94.24
2017-01-11 01:00:00,0.0,0.0,0.0,9.29,3.24,93.89
2017-01-11 02:00:00,0.0,0.0,0.0,9.41,3.51,94.58
2017-01-11 03:00:00,0.0,0.0,0.0,9.31,3.08,95.98
2017-01-11 04:00:00,0.0,0.0,0.0,8.61,2.3,98.12
2017-01-11 05:00:00,0.0,0.0,0.0,9.12,2.93,96.07
2017-01-11 06:00:00,0.0,0.0,0.0,9.19,2.93,95.7
2017-01-11 07:00:00,12.07,76.59,11.13,9.03,2.68,95.05
2017-01-11 08:00:00,107.18,366.53,46.48,9.41,2.74,92.87
2017-01-11 09:00:00,213.43,419.91,84.37,9.87,3.05,88.58
2017-01-11 10:00:00,292.23,494.71,112.59,10.52,3.28,83.64
2017-01-11 11:00:00,340.92,449.05,144.94,10.82,3.4,79.68
2017-01-11 12:00:00,334.02,54.85,273.75,10.71,3.28,78.17
2017-01-11 13:00:00,296.75,43.41,244.23,10.64,2.81,77.52
2017-01-11 14:00:00,224.5,47.0,189.97,10.28,2.4,77.51
2017-01-11 15:00:00,133.95,33.77,112.76,9.65,2.04,79.97
2017-01-11 16:00:00,38.75,37.96,36.48,8.39,1.03,90.37
2017-01-11 17:00:00,0.0,0.0,0.0,7.18,0.79,93.96
2017-01-11 18:00:00,0.0,0.0,0.0,7.02,0.77,93.46
2017-01-11 19:00:00,0.0,0.0,0.0,7.01,0.74,91.95
2017-01-11 20:00:00,0.0,0.0,0.0,6.87,0.76,91.7
2017-01-11 21:00:00,0.0,0.0,0.0,6.61,0.79,93.18
2017-01-11 22:00:00,0.0,0.0,0.0,6.53,0.76,93.99
2017-01-11 23:00:00,0.0,0.0,0.0,6.4,0.73,95.43
2017-01-12 00:00:00,0.0,0.0,0.0,6.24,0.86,96.89
2017-01-12 01:00:00,0.0,0.0,0.0,6.14,1.01,97.98
2017-01-12 02:00:00,0.0,0.0,0.0,5.93,0.81,98.57
2017-01-12 03:00:00,0.0,0.0,0.0,5.56,0.6,98.15
2017-01-12 04:00:00,0.0,0.0,0.0,4.83,0.45,97.63
2017-01-12 05:00:00,0.0,0.0,0.0,4.69,0.54,96.8
2017-01-12 06:00:00,0.0,0.0,0.0,4.7,0.99,97.13
2017-01-12 07:00:00,8.43,39.59,9.15,4.87,1.16,97.31
2017-01-12 08:00:00,68.72,141.67,48.26,5.15,1.51,96.05
2017-01-12 09:00:00,149.52,227.21,92.93,5.43,1.87,94.8
2017-01-12 10:00:00,227.15,163.67,154.03,5.95,2.02,92.84
2017-01-12 11:00:00,254.57,47.02,210.81,6.76,2.14,88.58
2017-01-12 12:00:00,259.4,79.67,197.76,7.68,2.12,82.83
2017-01-12 13:00:00,232.4,104.93,178.61,8.19,1.89,78.98
2017-01-12 14:00:00,177.88,157.95,121.68,8.4,1.66,77.03
2017-01-12 15:00:00,119.1,207.18,74.93,8.19,1.42,77.31
2017-01-12 16:00:00,38.28,130.0,26.81,7.1,0.66,88.0
2017-01-12 17:00:00,0.0,0.0,0.0,6.16,0.71,86.45
2017-01-12 18:00:00,0.0,0.0,0.0,5.85,0.69,86.36
2017-01-12 19:00:00,0.0,0.0,0.0,5.78,0.65,85.79
2017-01-12 20:00:00,0.0,0.0,0.0,5.77,0.63,85.54
2017-01-12 21:00:00,0.0,0.0,0.0,5.38,0.67,87.73
2017-01-12 22:00:00,0.0,0.0,0.0,4.6,0.71,92.09
2017-01-12 23:00:00,0.0,0.0,0.0,4.19,0.79,94.8
2017-01-13 00:00:00,0.0,0.0,0.0,3.92,0.9,96.44
2017-01-13 01:00:00,0.0,0.0,0.0,3.57,0.96,98.49
2017-01-13 02:00:00,0.0,0.0,0.0,3.15,1.04,100.0
2017-01-13 03:00:00,0.0,0.0,0.0,2.34,1.13,100.0
2017-01-13 04:00:00,0.0,0.0,0.0,1.53,1.14,100.0
2017-01-13 05:00:00,0.0,0.0,0.0,1.38,0.96,100.0
2017-01-13 06:00:00,0.0,0.0,0.0,2.28,0.86,100.0
2017-01-13 07:00:00,15.3,127.68,10.88,2.68,1.44,98.52
2017-01-13 08:00:00,149.4,580.81,39.96,3.11,1.39,96.64
2017-01-13 09:00:00,308.67,805.18,54.79,4.32,1.41,93.39
2017-01-13 10:00:00,435.4,858.23,64.64,6.74,1.77,84.96
2017-01-13 11:00:00,512.92,909.33,64.27,9.1,2.25,74.38
2017-01-13 12:00:00,525.6,901.21,74.08,10.59,2.48,66.52
2017-01-13 13:00:00,483.85,893.25,64.55,10.98,2.44,66.25
2017-01-13 14:00:00,387.2,825.84,64.54,11.0,2.29,67.36
2017-01-13 15:00:00,244.75,757.28,46.89,10.44,1.9,72.57
2017-01-13 16:00:00,76.95,422.0,26.19,7.94,0.98,87.7
2017-01-13 17:00:00,0.0,0.0,0.0,5.41,1.11,92.95
2017-01-13 18:00:00,0.0,0.0,0.0,4.81,1.16,95.86
2017-01-13 19:00:00,0.0,0.0,0.0,4.47,1.18,97.99
2017-01-13 20:00:00,0.0,0.0,0.0,4.28,1.21,100.0
2017-01-13 21:00:00,0.0,0.0,0.0,4.65,1.21,99.19
2017-01-13 22:00:00,0.0,0.0,0.0,5.01,1.15,98.52
2017-01-13 23:00:00,0.0,0.0,0.0,4.49,1.18,100.0
2017-01-14 00:00:00,0.0,0.0,0.0,4.55,0.89,100.0
2017-01-14 01:00:00,0.0,0.0,0.0,5.19,0.63,98.9
2017-01-14 02:00:00,0.0,0.0,0.0,4.34,0.67,100.0
2017-01-14 03:00:00,0.0,0.0,0.0,4.11,0.62,100.0
2017-01-14 04:00:00,0.0,0.0,0.0,3.3,0.8,100.0
2017-01-14 05:00:00,0.0,0.0,0.0,2.68,0.68,100.0
2017-01-14 06:00:00,0.0,0.0,0.0,2.92,0.96,99.05
2017-01-14 07:00:00,15.4,132.86,11.4,2.82,0.92,98.01
2017-01-14 08:00:00,130.55,473.8,47.2,3.78,0.87,95.18
2017-01-14 09:00:00,249.73,505.27,87.69,5.5,0.82,90.22
2017-01-14 10:00:00,354.88,556.75,132.68,8.27,1.2,79.84
2017-01-14 11:00:00,477.7,772.48,106.9,10.46,1.64,70.34
2017-01-14 12:00:00,529.8,898.55,76.02,11.94,2.04,59.37
2017-01-14 13:00:00,496.83,917.26,65.89,12.03,2.13,59.88
2017-01-14 14:00:00,387.1,829.02,65.54,11.67,2.08,62.24
2017-01-14 15:00:00,245.75,719.29,54.9,10.75,1.83,68.97
2017-01-14 16:00:00,78.2,376.87,29.06,8.09,1.01,85.72
2017-01-14 17:00:00,0.0,0.0,0.0,5.48,1.07,88.73
2017-01-14 18:00:00,0.0,0.0,0.0,4.92,1.11,90.28
2017-01-14 19:00:00,0.0,0.0,0.0,4.73,1.11,90.2
2017-01-14 20:00:00,0.0,0.0,0.0,4.57,1.1,91.0
2017-01-14 21:00:00,0.0,0.0,0.0,4.63,1.06,92.09
2017-01-14 22:00:00,0.0,0.0,0.0,4.8,0.98,93.37
2017-01-14 23:00:00,0.0,0.0,0.0,4.77,0.95,95.36
2017-01-15 00:00:00,0.0,0.0,0.0,4.6,0.96,98.33
2017-01-15 01:00:00,0.0,0.0,0.0,4.01,1.05,100.0
2017-01-15 02:00:00,0.0,0.0,0.0,3.1,1.14,100.0
2017-01-15 03:00:00,0.0,0.0,0.0,2.13,1.12,100.0
2017-01-15 04:00:00,0.0,0.0,0.0,1.82,0.84,100.0
2017-01-15 05:00:00,0.0,0.0,0.0,2.42,1.42,100.0
2017-01-15 06:00:00,0.0,0.0,0.0,2.34,1.58,97.65
2017-01-15 07:00:00,13.6,118.97,10.85,1.95,1.53,97.95
2017-01-15 08:00:00,99.3,322.21,41.52,2.57,1.57,95.47
2017-01-15 09:00:00,199.62,436.29,79.25,4.03,1.7,90.61
2017-01-15 10:00:00,276.55,409.31,117.4,6.28,1.75,82.63
2017-01-15 11:00:00,355.5,369.71,172.05,8.3,1.87,74.66
2017-01-15 12:00:00,391.1,462.39,172.54,9.54,1.64,71.36
2017-01-15 13:00:00,364.1,505.59,139.88,10.43,1.48,67.7
2017-01-15 14:00:00,318.38,542.32,107.68,10.43,1.98,68.34
2017-01-15 15:00:00,201.12,509.56,69.67,9.56,2.01,72.98
2017-01-15 16:00:00,64.38,258.36,33.61,7.03,1.18,88.6
2017-01-15 17:00:00,0.0,0.0,0.0,3.92,1.09,98.28
2017-01-15 18:00:00,0.0,0.0,0.0,2.89,1.0,100.0
2017-01-15 19:00:00,0.0,0.0,0.0,2.38,0.92,100.0
2017-01-15 20:00:00,0.0,0.0,0.0,2.17,0.96,100.0
2017-01-15 21:00:00,0.0,0.0,0.0,1.93,0.96,99.91
2017-01-15 22:00:00,0.0,0.0,0.0,1.91,0.98,97.13
2017-01-15 23:00:00,0.0,0.0,0.0,1.61,1.04,96.69
2017-01-16 00:00:00,0.0,0.0,0.0,1.13,1.1,98.88
2017-01-16 01:00:00,0.0,0.0,0.0,0.51,1.12,100.0
2017-01-16 02:00:00,0.0,0.0,0.0,-0.08,1.1,100.0
2017-01-16 03:00:00,0.0,0.0,0.0,-0.22,0.99,100.0
2017-01-16 04:00:00,0.0,0.0,0.0,0.53,0.75,100.0
2017-01-16 05:00:00,0.0,0.0,0.0,1.04,0.85,100.0
2017-01-16 06:00:00,0.0,0.0,0.0,1.1,1.12,99.79
2017-01-16 07:00:00,13.0,111.92,10.68,1.22,1.31,98.49
2017-01-16 08:00:00,126.18,485.48,43.06,2.01,1.45,94.44
2017-01-16 09:00:00,261.62,609.37,67.45,3.37,1.53,88.82
2017-01-16 10:00:00,375.0,724.8,79.04,5.84,1.46,79.85
2017-01-16 11:00:00,445.02,789.93,80.28,8.28,1.31,72.87
2017-01-16 12:00:00,483.75,727.72,117.95,10.0,1.47,65.23
2017-01-16 13:00:00,444.12,805.8,75.46,10.46,1.78,62.98
